Statistical power of Egger's regression test based on the Monte-Carlo simulation study. The columns denote the ID of the datasets and the rows reflect the severity of publication bias (=pub).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;97;98;103;105;106
"mu = 0; pub = 0";0,041;0,04;0,04;0,037;0,034;0,035;0,04;0,041;0,038;0,038;0,035;0,035;0,039;0,036;0,036;0,036;0,042;0,04;0,035;0,045;0,04;0,037;0,04;0,036;0,038;0,037;0,039;0,036;0,043;0,035;0,039;0,038;0,041;0,033;0,04;0,035;0,039;0,044;0,034;0,036;0,039;0,037;0,041;0,038;0,046;0,038;0,036;0,034;0,038;0,034;0,036;0,036;0,037;0,038;0,043;0,033;0,036;0,034;0,039;0,038;0,039;0,038;0,038;0,033;0,043;0,038;0,039;0,038;0,041;0,036;0,038;0,038;0,04;0,037;0,036;0,041;0,036;0,033;0,034;0,038;0,037;0,038;0,04;0,044;0,041;0,041;0,04;0,041;0,037;0,039;0,042;0,038;0,041;0,04;0,039;0,034;0,037;0,039
"mu = 0; pub = 0.25";0,046;0,042;0,046;0,042;0,044;0,036;0,041;0,042;0,04;0,038;0,036;0,041;0,043;0,039;0,036;0,042;0,045;0,044;0,039;0,052;0,047;0,036;0,043;0,04;0,046;0,039;0,044;0,032;0,048;0,036;0,042;0,042;0,039;0,039;0,041;0,043;0,042;0,04;0,037;0,038;0,039;0,037;0,041;0,046;0,052;0,036;0,041;0,039;0,041;0,039;0,043;0,038;0,04;0,041;0,052;0,038;0,036;0,035;0,039;0,04;0,038;0,043;0,041;0,04;0,043;0,042;0,036;0,039;0,041;0,04;0,04;0,039;0,043;0,037;0,039;0,039;0,039;0,037;0,036;0,04;0,04;0,043;0,046;0,041;0,044;0,039;0,044;0,039;0,039;0,044;0,042;0,046;0,046;0,04;0,041;0,04;0,04;0,039
"mu = 0; pub = 0.5";0,053;0,049;0,049;0,043;0,04;0,044;0,052;0,05;0,043;0,04;0,044;0,045;0,048;0,044;0,044;0,046;0,05;0,05;0,045;0,055;0,053;0,046;0,049;0,044;0,043;0,044;0,047;0,04;0,052;0,047;0,048;0,046;0,046;0,042;0,046;0,047;0,049;0,043;0,044;0,038;0,046;0,042;0,048;0,044;0,06;0,045;0,044;0,046;0,042;0,041;0,046;0,046;0,048;0,042;0,055;0,041;0,045;0,042;0,043;0,044;0,046;0,045;0,046;0,043;0,051;0,043;0,042;0,044;0,047;0,043;0,041;0,043;0,043;0,044;0,044;0,046;0,041;0,042;0,032;0,044;0,044;0,047;0,047;0,051;0,047;0,045;0,05;0,043;0,044;0,047;0,049;0,046;0,053;0,05;0,045;0,045;0,05;0,046
"mu = 0; pub = 0.75";0,061;0,065;0,068;0,049;0,059;0,062;0,063;0,064;0,057;0,054;0,055;0,058;0,064;0,054;0,063;0,055;0,067;0,067;0,055;0,077;0,072;0,059;0,06;0,054;0,055;0,052;0,062;0,048;0,073;0,057;0,059;0,056;0,06;0,05;0,059;0,054;0,059;0,058;0,052;0,052;0,059;0,053;0,064;0,061;0,077;0,054;0,057;0,054;0,056;0,056;0,054;0,054;0,06;0,056;0,066;0,046;0,054;0,06;0,047;0,056;0,053;0,056;0,056;0,057;0,067;0,057;0,052;0,05;0,06;0,058;0,061;0,054;0,06;0,055;0,058;0,061;0,057;0,049;0,043;0,054;0,057;0,063;0,06;0,056;0,059;0,06;0,073;0,057;0,056;0,062;0,065;0,063;0,071;0,062;0,054;0,055;0,057;0,056
"mu = 0; pub = 0.85";0,078;0,09;0,079;0,062;0,07;0,07;0,085;0,084;0,071;0,068;0,064;0,069;0,08;0,064;0,073;0,073;0,094;0,085;0,065;0,099;0,087;0,072;0,085;0,069;0,071;0,065;0,08;0,054;0,101;0,066;0,078;0,059;0,066;0,061;0,067;0,071;0,073;0,066;0,067;0,064;0,08;0,063;0,078;0,076;0,1;0,063;0,062;0,062;0,065;0,065;0,068;0,066;0,064;0,07;0,088;0,056;0,066;0,071;0,057;0,068;0,068;0,064;0,069;0,076;0,084;0,064;0,065;0,063;0,076;0,071;0,069;0,067;0,078;0,069;0,071;0,077;0,07;0,064;0,062;0,063;0,064;0,07;0,062;0,065;0,084;0,068;0,092;0,074;0,073;0,079;0,084;0,071;0,086;0,067;0,07;0,07;0,068;0,067
"mu = 0; pub = 0.95";0,14;0,186;0,145;0,086;0,091;0,143;0,138;0,116;0,102;0,131;0,095;0,099;0,147;0,158;0,123;0,135;0,257;0,162;0,082;0,187;0,204;0,146;0,147;0,124;0,101;0,081;0,17;0,089;0,21;0,11;0,134;0,093;0,103;0,092;0,099;0,118;0,129;0,102;0,093;0,093;0,111;0,104;0,118;0,112;0,179;0,078;0,077;0,085;0,084;0,09;0,088;0,095;0,094;0,14;0,124;0,098;0,113;0,126;0,106;0,132;0,102;0,088;0,102;0,135;0,155;0,106;0,092;0,098;0,113;0,095;0,1;0,12;0,127;0,115;0,13;0,165;0,109;0,167;0,159;0,095;0,094;0,098;0,095;0,105;0,178;0,099;0,193;0,101;0,093;0,169;0,153;0,106;0,181;0,103;0,099;0,108;0,11;0,099
"mu = 0; pub = 1";0,964;1;0,856;0,64;0,021;1;0,104;0,04;0,32;1;0,02;0,011;0,852;1;0,816;0,999;1;0,971;0,002;0,497;1;1;0,367;0,986;0,004;0,001;1;0,884;1;0,641;0,856;0,188;0,921;0,692;0,145;0,858;0,964;0,942;0,003;0,298;0,039;0,955;0,043;0,046;0,821;0,024;0,001;0,024;0,001;0,014;0,001;0,015;0;1;0,045;1;0,95;0,872;1;1;0,032;0,006;0,004;0,964;0,986;0,287;0,829;0,58;0,09;0,013;0,063;0,846;0,606;0,724;1;1;0,607;1;1;0,149;0,002;0,009;0,525;0,856;1;0;1;0;0,111;0,992;0,99;0,042;1;0,351;0,031;0,028;0,695;0,023
