"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled"
"53940_008",TRUE,4,0.0614921741108059,0.0201308632919488,0.102853484929663,-0.00794813192162036,0.130932480143232,49.5795213718427,0.000851632698789805,5529
"54015_001",TRUE,27,0.213745380720681,0.165641799675025,0.261848961766337,0.132985672603716,0.294505088837646,89.266803525205,0.0133195719604033,15443
"54366_001",TRUE,4,0.071547512521583,-0.0942951136199151,0.237390138663081,-0.206880866185325,0.349975891228491,85.5865627848834,0.0239317493094247,1275
"55544_001",TRUE,13,0.256113885731849,0.103118422962757,0.409109348500941,-0.000745762715626541,0.512973534179325,83.084008754027,0.0599098225207539,982
"55554_001",TRUE,15,0.0889128242944612,0.0599597027259425,0.11786594586298,0.0403042675899342,0.137521380998988,89.562662471614,0.00255441809908865,52377
"55554_004",TRUE,12,0.0910398101574588,0.0577221075106495,0.124357512804268,0.0351036847714852,0.146975935543432,90.8831097426628,0.0028190594155294,44550
"55554_005",TRUE,3,0.0800604377410888,0.0140859338160777,0.1460349416661,-0.0307022448768328,0.19082312035901,75.5518218722153,0.00232654901367696,7827
"55560_001",TRUE,14,0.393930931293232,0.208323363084681,0.579538499501784,0.0823197641621324,0.705542098424333,92.480336832163,0.11224413195102,676
"55560_002",TRUE,11,0.329326367065816,0.107975783942678,0.550676950188953,-0.0422927119291137,0.700945446060745,92.0745367033189,0.125180362995269,519
"55560_003",TRUE,3,0.621514346822319,0.407489837989663,0.835538855654975,0.26219480163509,0.980833892009548,81.3683891463584,0.0287410356509862,157
"55560_006",TRUE,3,0.215214392314285,-0.358597990608319,0.78902677523689,-0.748142587590115,1.17857137221869,94.6522899402735,0.240757646797952,147
"55560_007",TRUE,12,0.423657802947746,0.246422514105368,0.600893091790125,0.126102613005623,0.72121299288987,89.277290573065,0.0848328998246559,569
"55569_001",TRUE,11,0.0928502409781442,0.0140913523494761,0.171609129606812,-0.0393757746116491,0.225076256567938,82.2548364905175,0.0121898733257373,4954
"55569_002",TRUE,10,0.160657697704873,0.105455455882696,0.215859939527051,0.0679802537380738,0.253335141671673,67.1920719238902,0.0045742424291498,5124
"55569_003",TRUE,5,0.055281512173276,-0.061688145202215,0.172251169548767,-0.141095455670766,0.251658480017318,74.8638685012697,0.0115057380312684,1745
"55569_004",TRUE,9,0.0996837137257183,0.0257568392215373,0.173610588229899,-0.0244299733881503,0.223797400839587,82.8322344813345,0.00848926545173566,5773
"55569_005",TRUE,8,0.108599034940995,-0.0142271902324332,0.231425260114422,-0.0976103548485091,0.314808424730498,92.4834410415498,0.0268993805245811,3715
"55569_006",TRUE,8,0.0393016444280415,-0.0738036886570851,0.152406977513168,-0.15058762135775,0.229190910213833,93.1466456584792,0.0236191678221086,5181
