town,country,uni,sex,album,id,clip,voice,stim1,stim2,question,heard,relationship,age,orientation,Understood,Tell_dif,first_language,Children,Q1,Q2,Q3,Q4,Q5,Q6,Q7,SexVoice,Stimulus_pair,Pair,Region,meeting,choosing,localRM,anonymity,strangers,Outcome,country1,country2
State College,US,1,M,M1,272,1052MA: Attractive for a Long Term,1052,M,A,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1052FM: Attractive for a Long Term,1052,F,M,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1845FA: Attractive for a Long Term,1845,F,A,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1845AM: Attractive for a Long Term,1845,A,M,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1845MF: Attractive for a Long Term,1845,M,F,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1330AF: Respected,1330,A,F,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1330MA: Respected,1330,M,A,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1330FM: Respected,1330,F,M,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1579FA: Respected,1579,F,A,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1579AM: Respected,1579,A,M,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1579MF: Respected,1579,M,F,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1052AF: Attractive for a Short Term,1052,A,F,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1052MA: Attractive for a Short Term,1052,M,A,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,272,1052FM: Attractive for a Short Term,1052,F,M,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1845FA: Attractive for a Short Term,1845,F,A,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1845AM: Attractive for a Short Term,1845,A,M,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,272,1845MF: Attractive for a Short Term,1845,M,F,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1052FA: Attractive for a Short Term,1052,F,A,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1052AM: Attractive for a Short Term,1052,A,M,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1052MF: Attractive for a Short Term,1052,M,F,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1845AF: Attractive for a Short Term,1845,A,F,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1845MA: Attractive for a Short Term,1845,M,A,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1845FM: Attractive for a Short Term,1845,F,M,Attractive for a Short Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1330FA: Win a Physical Fight,1330,F,A,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1330AM: Win a Physical Fight,1330,A,M,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1330MF: Win a Physical Fight,1330,M,F,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1579AF: Win a Physical Fight,1579,A,F,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1579MA: Win a Physical Fight,1579,M,A,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1579FM: Win a Physical Fight,1579,F,M,Win a Physical Fight,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1052FA:long term,1052,F,A,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1052AM:long term,1052,A,M,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1052MF:long term,1052,M,F,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1845AF:long term,1845,A,F,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1845MA:long term,1845,M,A,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1845FM:long term,1845,F,M,Attractive for a Long Term,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1330FA: Respected,1330,F,A,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1330AM: Respected,1330,A,M,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1330MF: Respected,1330,M,F,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1579AF: Respected,1579,A,F,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,273,1579MA: Respected,1579,M,A,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,273,1579FM: Respected,1579,F,M,Respected,1,D,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,274,1330AF: Win a Physical Fight,1330,A,F,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1330MA: Win a Physical Fight,1330,M,A,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1330FM: Win a Physical Fight,1330,F,M,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579FA: Win a Physical Fight,1579,F,A,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579AM: Win a Physical Fight,1579,A,M,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579MF: Win a Physical Fight,1579,M,F,Win a Physical Fight,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1052AF: Attractive for a Long Term,1052,A,F,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1052MA: Attractive for a Long Term,1052,M,A,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1052FM: Attractive for a Long Term,1052,F,M,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1845FA: Attractive for a Long Term,1845,F,A,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1845AM: Attractive for a Long Term,1845,A,M,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1845MF: Attractive for a Long Term,1845,M,F,Attractive for a Long Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1330AF: Respected,1330,A,F,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1330MA: Respected,1330,M,A,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1330FM: Respected,1330,F,M,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579FA: Respected,1579,F,A,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579AM: Respected,1579,A,M,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1579MF: Respected,1579,M,F,Respected,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1052AF: Attractive for a Short Term,1052,A,F,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,274,1052MA: Attractive for a Short Term,1052,M,A,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,274,1052FM: Attractive for a Short Term,1052,F,M,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,274,1845FA: Attractive for a Short Term,1845,F,A,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,274,1845AM: Attractive for a Short Term,1845,A,M,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,274,1845MF: Attractive for a Short Term,1845,M,F,Attractive for a Short Term,1,S,18,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1052FA: Attractive for a Short Term,1052,F,A,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1052AM: Attractive for a Short Term,1052,A,M,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1052MF: Attractive for a Short Term,1052,M,F,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1845AF: Attractive for a Short Term,1845,A,F,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1845MA: Attractive for a Short Term,1845,M,A,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1845FM: Attractive for a Short Term,1845,F,M,Attractive for a Short Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1330FA: Win a Physical Fight,1330,F,A,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1330AM: Win a Physical Fight,1330,A,M,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1330MF: Win a Physical Fight,1330,M,F,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579AF: Win a Physical Fight,1579,A,F,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579MA: Win a Physical Fight,1579,M,A,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579FM: Win a Physical Fight,1579,F,M,Win a Physical Fight,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1052FA:long term,1052,F,A,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1052AM:long term,1052,A,M,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1052MF:long term,1052,M,F,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1845AF:long term,1845,A,F,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1845MA:long term,1845,M,A,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1845FM:long term,1845,F,M,Attractive for a Long Term,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,275,1330FA: Respected,1330,F,A,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1330AM: Respected,1330,A,M,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1330MF: Respected,1330,M,F,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579AF: Respected,1579,A,F,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579MA: Respected,1579,M,A,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,275,1579FM: Respected,1579,F,M,Respected,1,S,19,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1330AF: Win a Physical Fight,1330,A,F,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1330MA: Win a Physical Fight,1330,M,A,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1330FM: Win a Physical Fight,1330,F,M,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1579FA: Win a Physical Fight,1579,F,A,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1579AM: Win a Physical Fight,1579,A,M,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1579MF: Win a Physical Fight,1579,M,F,Win a Physical Fight,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1052AF: Attractive for a Long Term,1052,A,F,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1052MA: Attractive for a Long Term,1052,M,A,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1052FM: Attractive for a Long Term,1052,F,M,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1845FA: Attractive for a Long Term,1845,F,A,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1845AM: Attractive for a Long Term,1845,A,M,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M1,276,1845MF: Attractive for a Long Term,1845,M,F,Attractive for a Long Term,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1330AF: Respected,1330,A,F,Respected,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M1,276,1330MA: Respected,1330,M,A,Respected,1,S,20,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
