1	5	1	0	1	2	1	1	100	50
1	27	1	0	1	1	1	1	100	57
1	20	1	0	2	1	1	1	100	47
1	13	1	0	1	1	1	1	100	57
1	24	1	0	1	1	1	1	100	57
1	33	1	0	2	1	1	1	100	47
1	17	1	0	2	1	1	1	100	68
1	7	1	0	1	1	1	1	100	42
1	31	1	0	2	2	1	1	100	50
1	6	2	0	1	1	1	2	10	46
1	10	2	0	1	1	1	2	10	35
1	1	2	3	1	1	1	2	50	39
1	4	2	0	1	1	1	2	10	27
1	18	2	0	2	1	1	2	10	32
1	36	2	0	1	1	1	2	10	36
1	26	2	0	1	1	1	2	10	56
1	8	2	3	1	1	1	2	50	6
1	25	2	0	2	1	1	2	10	63
1	11	3	0	2	2	2	2	100	20
1	23	3	0	2	2	2	2	100	40
1	35	3	0	2	2	2	2	100	39
1	19	3	3	2	2	2	2	25	38
1	28	3	0	2	2	2	2	100	39
1	15	3	0	2	2	2	2	100	39
1	16	3	0	1	1	2	2	100	23
1	22	3	0	2	2	2	2	100	40
1	34	3	3	2	2	2	2	25	28
1	29	4	3	2	1	1	1	150	43
1	14	4	3	1	1	1	1	150	59
1	2	4	0	1	1	1	1	100	81
1	3	4	0	2	1	1	1	100	34
1	9	4	0	1	1	1	1	100	36
1	32	4	0	1	1	1	1	100	20
1	12	4	0	1	1	1	1	100	44
1	21	4	3	1	1	1	1	150	24
1	30	4	0	1	1	1	1	100	56
2	21	1	0	1	1	1	1	100	40
2	34	1	0	1	1	1	1	100	21
2	11	1	0	1	1	1	1	100	29
2	24	1	0	1	1	1	1	100	48
2	10	1	0	1	1	1	1	100	38
2	20	1	0	1	1	1	1	100	35
2	1	1	0	1	1	1	1	100	32
2	35	1	0	2	1	1	1	100	45
2	30	1	3	1	1	1	1	150	42
2	5	2	0	1	1	1	1	100	30
2	29	2	0	1	1	1	1	100	33
2	27	2	0	1	1	1	1	100	20
2	6	2	0	1	1	1	1	100	23
2	15	2	0	1	1	1	1	100	27
2	14	2	0	1	1	1	1	100	28
2	9	2	0	1	1	1	1	100	21
2	12	2	0	1	1	1	1	100	22
2	28	2	0	1	1	1	1	100	21
2	25	3	3	2	1	2	1	10	62
2	33	3	0	2	2	2	1	10	44
2	23	3	3	1	2	2	1	10	19
2	16	3	0	1	1	2	1	10	35
2	26	3	0	1	1	2	1	10	105
2	17	3	3	2	1	2	1	10	103
2	18	3	0	2	2	2	1	10	32
2	8	3	0	2	1	2	1	10	12
2	19	3	0	2	2	2	1	10	44
2	4	4	0	1	1	1	1	100	20
2	3	4	0	2	1	1	1	100	22
2	36	4	0	1	1	1	1	100	29
2	7	4	0	1	1	1	1	100	15
2	2	4	0	1	1	1	1	100	47
2	32	4	3	1	1	1	1	150	18
2	13	4	3	1	1	1	1	150	27
2	31	4	0	2	1	1	1	100	7
2	22	4	0	1	1	1	1	100	30
3	15	1	0	1	1	1	1	100	22
3	34	1	0	1	1	1	1	100	19
3	31	1	3	2	1	1	1	150	7
3	24	1	0	1	1	1	1	100	16
3	14	1	0	1	1	1	1	100	24
3	20	1	0	2	1	1	1	100	18
3	4	1	0	1	1	1	1	100	19
3	30	1	0	1	1	1	1	100	27
3	6	1	3	1	1	1	1	150	23
3	12	2	0	2	2	2	2	100	35
3	8	2	0	2	2	2	2	100	4
3	5	2	0	2	2	2	2	100	24
3	32	2	3	1	2	2	2	25	21
3	22	2	0	2	2	2	2	100	43
3	27	2	0	1	2	2	2	100	27
3	16	2	0	2	1	2	2	100	28
3	10	2	0	1	2	2	2	100	51
3	23	2	0	2	2	2	2	100	25
3	7	3	3	2	1	1	1	150	14
3	33	3	0	1	1	1	1	100	23
3	21	3	0	1	1	1	1	100	27
3	3	3	0	1	1	1	1	100	18
3	26	3	0	1	1	1	1	100	27
3	35	3	0	1	1	1	1	100	21
3	25	3	3	1	1	1	1	150	107
3	18	3	3	1	1	1	1	150	25
3	13	3	0	1	1	1	1	100	22
3	9	4	3	1	1	2	1	10	16
3	36	4	0	2	2	2	1	10	99
3	1	4	0	2	2	2	1	10	86
3	17	4	0	2	2	2	1	10	90
3	28	4	0	1	2	2	1	10	37
3	19	4	0	1	2	2	1	10	48
3	29	4	0	1	1	2	1	10	65
3	11	4	3	1	2	2	1	10	93
3	2	4	3	2	2	2	1	10	106
4	7	1	0	1	1	2	2	100	96
4	23	1	0	2	2	2	2	100	37
4	10	1	0	1	2	2	2	100	125
4	6	1	3	1	1	2	2	25	59
4	34	1	0	2	2	2	2	100	15
4	32	1	0	2	2	2	2	100	24
4	15	1	0	2	1	2	2	100	74
4	9	1	0	2	2	2	2	100	84
4	25	1	0	2	1	2	2	100	77
4	30	2	3	2	2	2	2	25	26
4	17	2	0	2	2	2	2	100	32
4	4	2	0	2	2	2	2	100	22
4	29	2	0	2	2	2	2	100	57
4	18	2	0	2	2	2	2	100	40
4	21	2	3	2	2	2	2	25	21
4	3	2	3	2	2	2	2	25	28
4	20	2	0	1	2	2	2	100	26
4	2	2	0	2	2	2	2	100	54
4	19	3	0	1	1	1	1	100	16
4	27	3	0	1	1	1	1	100	14
4	35	3	0	1	1	1	1	100	27
4	1	3	3	1	1	1	1	150	19
4	24	3	0	1	1	1	1	100	16
4	11	3	0	1	1	1	1	100	27
4	5	3	0	1	2	1	1	100	35
4	14	3	0	1	1	1	1	100	18
4	13	3	0	1	1	1	1	100	18
4	28	4	0	1	1	1	1	100	45
4	26	4	3	2	1	1	1	150	38
4	12	4	0	1	1	1	1	100	27
4	31	4	0	2	1	1	1	100	16
4	8	4	3	1	1	1	1	150	8
4	22	4	3	1	1	1	1	150	36
4	36	4	0	2	1	1	1	100	29
4	16	4	0	2	1	1	1	100	36
4	33	4	3	1	1	1	1	150	40
5	35	1	0	1	1	1	1	100	35
5	16	1	0	2	1	1	1	100	28
5	31	1	3	1	1	1	1	150	13
5	11	1	0	2	1	1	1	100	44
5	15	1	0	1	1	1	1	100	40
5	18	1	0	1	1	1	1	100	34
5	34	1	0	1	1	1	1	100	14
5	5	1	0	2	1	1	1	100	29
5	13	1	0	1	1	1	1	100	29
5	25	2	0	1	1	1	1	100	120
5	14	2	3	1	1	1	1	150	30
5	9	2	0	1	1	1	1	100	20
5	22	2	0	2	1	1	1	100	21
5	4	2	0	1	1	1	1	100	19
5	26	2	0	1	1	1	1	100	30
5	27	2	0	1	1	1	1	100	17
5	33	2	3	1	1	1	1	150	24
5	17	2	0	1	1	1	1	100	39
5	28	3	0	2	2	2	2	100	23
5	36	3	0	1	2	2	2	100	24
5	24	3	0	1	2	2	2	100	39
5	21	3	0	2	2	2	2	100	19
5	10	3	3	2	2	2	2	25	47
5	12	3	0	2	2	2	2	100	29
5	20	3	0	2	2	2	2	100	33
5	3	3	3	2	2	2	2	25	16
5	1	3	0	2	2	2	2	100	22
5	7	4	0	1	1	1	1	100	26
5	8	4	0	2	2	1	1	100	11
5	19	4	0	1	1	1	1	100	34
5	6	4	3	1	1	1	1	150	28
5	30	4	3	1	1	1	1	150	39
5	32	4	0	1	1	1	1	100	31
5	23	4	0	2	1	1	1	100	18
5	29	4	0	1	1	1	1	100	21
5	2	4	3	1	1	1	1	150	58
6	24	1	0	2	2	2	2	100	14
6	25	1	0	1	1	2	2	100	104
6	32	1	0	2	2	2	2	100	42
6	18	1	0	2	2	2	2	100	44
6	36	1	0	2	2	2	2	100	15
6	19	1	3	2	2	2	2	25	34
6	3	1	0	2	2	2	2	100	14
6	12	1	0	2	2	2	2	100	26
6	31	1	0	1	2	2	2	100	20
6	13	2	0	1	1	1	1	100	17
6	35	2	0	1	1	1	1	100	27
6	21	2	0	1	1	1	1	100	13
6	22	2	0	1	1	1	1	100	18
6	17	2	0	1	1	1	1	100	20
6	28	2	3	1	1	1	1	150	17
6	16	2	3	1	1	1	1	150	19
6	29	2	3	1	1	1	1	150	13
6	27	2	0	1	1	1	1	100	13
6	14	3	0	1	1	1	1	100	42
6	6	3	3	1	1	1	1	150	58
6	30	3	0	1	1	1	1	100	58
6	34	3	0	1	1	1	1	100	23
6	4	3	3	2	1	1	1	150	22
6	33	3	0	2	2	1	1	100	40
6	20	3	0	1	1	1	1	100	22
6	7	3	0	1	1	1	1	100	20
6	8	3	0	1	1	1	1	100	9
6	9	4	0	2	2	2	2	100	25
6	23	4	0	2	2	2	2	100	19
6	1	4	0	2	2	2	2	100	29
6	10	4	0	2	2	2	2	100	63
6	2	4	0	1	2	2	2	100	78
6	11	4	0	1	2	2	2	100	52
6	15	4	0	2	2	2	2	100	46
6	5	4	0	2	2	2	2	100	22
6	26	4	0	2	2	2	2	100	46
7	18	1	3	1	1	1	1	150	79
7	30	1	0	2	2	1	1	100	107
7	11	1	0	1	1	1	1	100	87
7	23	1	0	1	1	1	1	100	45
7	22	1	3	1	1	1	1	150	85
7	4	1	0	2	1	1	1	100	57
7	8	1	0	2	2	1	1	100	5
7	19	1	0	1	1	1	1	100	50
7	6	1	0	2	1	1	1	100	95
7	5	2	0	2	1	1	1	100	32
7	32	2	0	1	1	1	1	100	29
7	34	2	0	1	1	1	1	100	33
7	12	2	0	2	1	1	1	100	32
7	15	2	0	1	1	1	1	100	76
7	1	2	3	2	2	1	1	150	134
7	10	2	3	1	1	1	1	150	53
7	29	2	0	1	1	1	1	100	96
7	24	2	3	2	1	1	1	150	82
7	25	3	0	2	1	2	2	100	101
7	3	3	0	2	2	2	2	100	24
7	14	3	0	2	2	2	2	100	33
7	7	3	0	2	2	2	2	100	16
7	27	3	0	2	2	2	2	100	14
7	31	3	0	2	2	2	2	100	26
7	17	3	0	2	2	2	2	100	20
7	16	3	0	2	2	2	2	100	36
7	20	3	3	2	2	2	2	25	20
7	35	4	0	2	1	1	1	100	21
7	33	4	0	1	1	1	1	100	20
7	28	4	0	1	1	1	1	100	20
7	21	4	0	2	1	1	1	100	22
7	9	4	0	1	1	1	1	100	18
7	13	4	0	1	1	1	1	100	21
7	26	4	0	1	1	1	1	100	22
7	2	4	0	1	1	1	1	100	35
7	36	4	0	1	1	1	1	100	17
8	13	1	0	1	2	2	2	100	68
8	27	1	0	2	2	2	2	100	38
8	30	1	3	1	2	2	2	25	69
8	3	1	0	2	2	2	2	100	28
8	8	1	0	1	1	2	2	100	6
8	24	1	0	2	2	2	2	100	52
8	33	1	0	2	2	2	2	100	33
8	10	1	0	2	2	2	2	100	77
8	35	1	0	1	2	2	2	100	73
8	22	2	0	2	1	1	1	100	81
8	32	2	0	1	1	1	1	100	87
8	14	2	0	2	1	1	1	100	118
8	20	2	0	2	1	1	1	100	112
8	7	2	0	1	1	1	1	100	85
8	4	2	3	1	1	1	1	150	53
8	2	2	0	1	1	1	1	100	124
8	19	2	0	2	1	1	1	100	80
8	11	2	0	1	1	1	1	100	82
8	12	3	3	2	2	2	2	25	22
8	16	3	0	2	2	2	2	100	27
8	5	3	0	2	2	2	2	100	23
8	6	3	0	2	2	2	2	100	29
8	21	3	0	2	2	2	2	100	17
8	25	3	0	1	1	2	2	100	88
8	34	3	3	2	2	2	2	25	12
8	28	3	3	2	2	2	2	25	16
8	1	3	0	2	2	2	2	100	21
8	17	4	0	2	1	1	1	100	23
8	9	4	0	1	1	1	1	100	34
8	29	4	0	1	1	1	1	100	23
8	18	4	0	2	1	1	1	100	47
8	15	4	0	1	1	1	1	100	25
8	36	4	0	1	1	1	1	100	29
8	31	4	0	1	1	1	1	100	19
8	23	4	0	1	1	1	1	100	28
8	26	4	3	1	1	1	1	150	34
9	17	1	0	1	1	1	1	100	25
9	10	1	0	1	1	1	1	100	23
9	3	1	3	1	1	1	1	150	20
9	32	1	3	1	1	1	1	150	40
9	25	1	0	1	1	1	1	100	38
9	24	1	0	1	1	1	1	100	16
9	4	1	3	1	1	1	1	150	15
9	31	1	0	1	1	1	1	100	13
9	28	1	0	1	1	1	1	100	24
9	1	2	0	2	2	2	2	100	26
9	30	2	0	2	2	2	2	100	22
9	9	2	3	1	1	2	2	25	35
9	11	2	3	1	2	2	2	25	33
9	29	2	3	2	2	2	2	25	37
9	26	2	0	2	2	2	2	100	40
9	12	2	0	2	2	2	2	100	22
9	14	2	0	2	2	2	2	100	49
9	27	2	0	2	2	2	2	100	20
9	33	3	3	2	1	1	2	50	35
9	7	3	0	2	1	1	2	10	43
9	15	3	0	1	1	1	2	10	37
9	23	3	3	1	1	1	2	50	43
9	13	3	0	1	1	1	2	10	59
9	19	3	0	2	1	1	2	10	41
9	16	3	0	1	1	1	2	10	45
9	35	3	0	2	1	1	2	10	41
9	20	3	0	2	1	1	2	10	42
9	6	4	0	1	1	1	1	100	23
9	2	4	0	1	1	1	1	100	37
9	21	4	0	1	1	1	1	100	14
9	18	4	0	1	1	1	1	100	32
9	34	4	0	1	1	1	1	100	20
9	5	4	0	1	1	1	1	100	15
9	22	4	0	2	1	1	1	100	20
9	8	4	3	2	2	1	1	150	2
9	36	4	0	1	1	1	1	100	17
10	26	1	3	2	1	2	2	25	47
10	3	1	0	2	2	2	2	100	29
10	11	1	3	2	1	2	2	25	45
10	18	1	3	2	1	2	2	25	87
10	1	1	3	2	2	2	2	25	33
10	6	1	0	1	2	2	2	100	49
10	7	1	0	2	1	2	2	100	52
10	25	1	0	1	1	2	2	100	80
10	31	1	0	2	2	2	2	100	21
10	28	2	0	1	1	1	1	100	38
10	9	2	0	1	1	1	1	100	34
10	5	2	0	2	2	1	1	100	46
10	36	2	0	1	1	1	1	100	57
10	35	2	0	2	1	1	1	100	53
10	24	2	0	1	1	1	1	100	20
10	16	2	3	1	1	1	1	150	41
10	19	2	0	1	1	1	1	100	47
10	33	2	0	2	1	1	1	100	37
10	12	3	0	2	1	1	1	100	25
10	14	3	3	2	1	1	1	150	27
10	13	3	0	1	1	1	1	100	28
10	34	3	0	1	1	1	1	100	14
10	22	3	0	1	1	1	1	100	26
10	15	3	0	1	1	1	1	100	21
10	17	3	0	1	1	1	1	100	25
10	4	3	0	1	1	1	1	100	25
10	20	3	0	2	1	1	1	100	30
